DateTime,value,flag
System.DateTime,System.Double,System.String
1/1/1990 12:00:00 AM,85,""
1/2/1990 12:00:00 AM,85,""
1/3/1990 12:00:00 AM,85,""
1/4/1990 12:00:00 AM,85,""
1/5/1990 12:00:00 AM,85,""
1/6/1990 12:00:00 AM,85,""
1/7/1990 12:00:00 AM,85,""
1/8/1990 12:00:00 AM,85,""
1/9/1990 12:00:00 AM,85,""
1/10/1990 12:00:00 AM,85,""
1/11/1990 12:00:00 AM,85,""
1/12/1990 12:00:00 AM,85,""
1/13/1990 12:00:00 AM,85,""
1/14/1990 12:00:00 AM,85,""
1/15/1990 12:00:00 AM,85,""
1/16/1990 12:00:00 AM,85,""
1/17/1990 12:00:00 AM,85,""
1/18/1990 12:00:00 AM,85,""
1/19/1990 12:00:00 AM,85,""
1/20/1990 12:00:00 AM,85,""
1/21/1990 12:00:00 AM,85,""
1/22/1990 12:00:00 AM,85,""
1/23/1990 12:00:00 AM,85,""
1/24/1990 12:00:00 AM,85,""
1/25/1990 12:00:00 AM,85,""
1/26/1990 12:00:00 AM,85,""
1/27/1990 12:00:00 AM,85,""
1/28/1990 12:00:00 AM,85,""
1/29/1990 12:00:00 AM,85,""
1/30/1990 12:00:00 AM,85,""
1/31/1990 12:00:00 AM,85,""
2/1/1990 12:00:00 AM,85,""
2/2/1990 12:00:00 AM,85,""
2/3/1990 12:00:00 AM,85,""
2/4/1990 12:00:00 AM,85,""
2/5/1990 12:00:00 AM,85,""
2/6/1990 12:00:00 AM,85,""
2/7/1990 12:00:00 AM,85,""
2/8/1990 12:00:00 AM,85,""
2/9/1990 12:00:00 AM,85,""
2/10/1990 12:00:00 AM,85,""
2/11/1990 12:00:00 AM,85,""
2/12/1990 12:00:00 AM,85,""
2/13/1990 12:00:00 AM,85,""
2/14/1990 12:00:00 AM,85,""
2/15/1990 12:00:00 AM,85,""
2/16/1990 12:00:00 AM,85,""
2/17/1990 12:00:00 AM,85,""
2/18/1990 12:00:00 AM,85,""
2/19/1990 12:00:00 AM,85,""
2/20/1990 12:00:00 AM,85,""
2/21/1990 12:00:00 AM,85,""
2/22/1990 12:00:00 AM,85,""
2/23/1990 12:00:00 AM,85,""
2/24/1990 12:00:00 AM,85,""
2/25/1990 12:00:00 AM,85,""
2/26/1990 12:00:00 AM,85,""
2/27/1990 12:00:00 AM,85,""
2/28/1990 12:00:00 AM,85,""
3/1/1990 12:00:00 AM,110,""
3/2/1990 12:00:00 AM,110,""
3/3/1990 12:00:00 AM,110,""
3/4/1990 12:00:00 AM,110,""
3/5/1990 12:00:00 AM,110,""
3/6/1990 12:00:00 AM,110,""
3/7/1990 12:00:00 AM,110,""
3/8/1990 12:00:00 AM,110,""
3/9/1990 12:00:00 AM,110,""
3/10/1990 12:00:00 AM,110,""
3/11/1990 12:00:00 AM,110,""
3/12/1990 12:00:00 AM,110,""
3/13/1990 12:00:00 AM,110,""
3/14/1990 12:00:00 AM,110,""
3/15/1990 12:00:00 AM,110,""
3/16/1990 12:00:00 AM,110,""
3/17/1990 12:00:00 AM,110,""
3/18/1990 12:00:00 AM,110,""
3/19/1990 12:00:00 AM,110,""
